,close,open,high,low
2004-08-05 23:00:00,1.228,1.228,1.228,1.228
2004-08-07 23:00:00,1.22895,1.22895,1.22895,1.22895
2004-08-08 23:00:00,1.2273,1.2273,1.2273,1.2273
2004-08-09 23:00:00,1.2237,1.2237,1.2237,1.2237
2004-08-10 23:00:00,1.2219,1.2219,1.2219,1.2219
2004-08-11 23:00:00,1.2251,1.2251,1.2251,1.2251
2004-08-12 23:00:00,1.2374,1.2374,1.2374,1.2374
2004-08-14 23:00:00,1.23725,1.23725,1.23725,1.23725
2004-08-15 23:00:00,1.23625,1.23625,1.23625,1.23625
2004-08-16 23:00:00,1.23545,1.23545,1.23545,1.23545
2004-08-17 23:00:00,1.2336,1.2336,1.2336,1.2336
2004-08-18 23:00:00,1.2364,1.2364,1.2364,1.2364
2004-08-19 23:00:00,1.232,1.232,1.232,1.232
2004-08-21 23:00:00,1.23165,1.23165,1.23165,1.23165
2004-08-22 23:00:00,1.2143,1.2143,1.2143,1.2143
2004-08-23 23:00:00,1.2082,1.2082,1.2082,1.2082
2004-08-24 23:00:00,1.20825,1.20825,1.20825,1.20825
2004-08-25 23:00:00,1.2102,1.2102,1.2102,1.2102
2004-08-26 23:00:00,1.2013,1.2013,1.2013,1.2013
2004-08-28 23:00:00,1.20175,1.20175,1.20175,1.20175
2004-08-29 23:00:00,1.20479,1.20479,1.20479,1.20479
2004-08-30 23:00:00,1.2183,1.2183,1.2183,1.2183
2004-08-31 23:00:00,1.2189,1.2189,1.2189,1.2189
2004-09-01 23:00:00,1.21749,1.21749,1.21749,1.21749
2004-09-02 23:00:00,1.2059,1.2059,1.2059,1.2059
2004-09-04 23:00:00,1.2058,1.2058,1.2058,1.2058
2004-09-05 23:00:00,1.2064,1.2064,1.2064,1.2064
2004-09-06 23:00:00,1.21087,1.21087,1.21087,1.21087
2004-09-07 23:00:00,1.21828,1.21828,1.21828,1.21828
2004-09-08 23:00:00,1.22125,1.22125,1.22125,1.22125
2004-09-09 23:00:00,1.2263,1.2263,1.2263,1.2263
2004-09-11 23:00:00,1.22665,1.22665,1.22665,1.22665
2004-09-12 23:00:00,1.2262,1.2262,1.2262,1.2262
2004-09-13 23:00:00,1.22551,1.22551,1.22551,1.22551
2004-09-14 23:00:00,1.21505,1.21505,1.21505,1.21505
2004-09-15 23:00:00,1.21835,1.21835,1.21835,1.21835
2004-09-16 23:00:00,1.2188,1.2188,1.2188,1.2188
2004-09-18 23:00:00,1.2185,1.2185,1.2185,1.2185
2004-09-19 23:00:00,1.21765,1.21765,1.21765,1.21765
2004-09-20 23:00:00,1.23361,1.23361,1.23361,1.23361
2004-09-21 23:00:00,1.2269,1.2269,1.2269,1.2269
2004-09-22 23:00:00,1.2272,1.2272,1.2272,1.2272
2004-09-23 23:00:00,1.2275,1.2275,1.2275,1.2275
2004-09-25 23:00:00,1.2282,1.2282,1.2282,1.2282
2004-09-26 23:00:00,1.2293,1.2293,1.2293,1.2293
2004-09-27 23:00:00,1.2327,1.2327,1.2327,1.2327
2004-09-28 23:00:00,1.2332,1.2332,1.2332,1.2332
2004-09-29 23:00:00,1.2434,1.2434,1.2434,1.2434
2004-09-30 23:00:00,1.2416,1.2416,1.2416,1.2416
2004-10-02 23:00:00,1.23975,1.23975,1.23975,1.23975
2004-10-03 23:00:00,1.22885,1.22885,1.22885,1.22885
2004-10-04 23:00:00,1.2312,1.2312,1.2312,1.2312
2004-10-05 23:00:00,1.2287,1.2287,1.2287,1.2287
2004-10-06 23:00:00,1.22845,1.22845,1.22845,1.22845
2004-10-07 23:00:00,1.2409,1.2409,1.2409,1.2409
2004-10-09 23:00:00,1.24215,1.24215,1.24215,1.24215
2004-10-10 23:00:00,1.2388,1.2388,1.2388,1.2388
2004-10-11 23:00:00,1.23278,1.23278,1.23278,1.23278
2004-10-12 23:00:00,1.2347,1.2347,1.2347,1.2347
2004-10-13 23:00:00,1.239,1.239,1.239,1.239
2004-10-14 23:00:00,1.2467,1.2467,1.2467,1.2467
2004-10-16 23:00:00,1.24745,1.24745,1.24745,1.24745
2004-10-17 23:00:00,1.24945,1.24945,1.24945,1.24945
2004-10-18 23:00:00,1.25124,1.25124,1.25124,1.25124
2004-10-19 23:00:00,1.2591,1.2591,1.2591,1.2591
2004-10-20 23:00:00,1.2615,1.2615,1.2615,1.2615
2004-10-21 23:00:00,1.2683,1.2683,1.2683,1.2683
2004-10-23 23:00:00,1.26915,1.26915,1.26915,1.26915
2004-10-24 23:00:00,1.28067,1.28067,1.28067,1.28067
2004-10-25 23:00:00,1.2768,1.2768,1.2768,1.2768
2004-10-26 23:00:00,1.2714,1.2714,1.2714,1.2714
2004-10-27 23:00:00,1.2744,1.2744,1.2744,1.2744
2004-10-30 23:00:00,1.28095,1.28095,1.28095,1.28095
2004-11-01 00:00:00,1.27547,1.27547,1.27547,1.27547
2004-11-02 00:00:00,1.2727,1.2727,1.2727,1.2727
2004-11-03 00:00:00,1.28205,1.28205,1.28205,1.28205
2004-11-04 00:00:00,1.2871,1.2871,1.2871,1.2871
2004-11-05 00:00:00,1.2966,1.2966,1.2966,1.2966
2004-11-07 00:00:00,1.2972,1.2972,1.2972,1.2972
2004-11-08 00:00:00,1.29178,1.29178,1.29178,1.29178
2004-11-09 00:00:00,1.2899,1.2899,1.2899,1.2899
2004-11-10 00:00:00,1.2894,1.2894,1.2894,1.2894
2004-11-11 00:00:00,1.29039,1.29039,1.29039,1.29039
2004-11-12 00:00:00,1.2977,1.2977,1.2977,1.2977
2004-11-14 00:00:00,1.29865,1.29865,1.29865,1.29865
2004-11-15 00:00:00,1.2945,1.2945,1.2945,1.2945
2004-11-16 00:00:00,1.29575,1.29575,1.29575,1.29575
2004-11-17 00:00:00,1.30325,1.30325,1.30325,1.30325
2004-11-18 00:00:00,1.2963,1.2963,1.2963,1.2963
2004-11-19 00:00:00,1.3026,1.3026,1.3026,1.3026
2004-11-21 00:00:00,1.3035,1.3035,1.3035,1.3035
2004-11-22 00:00:00,1.30425,1.30425,1.30425,1.30425
2004-11-23 00:00:00,1.30795,1.30795,1.30795,1.30795
2004-11-24 00:00:00,1.3175,1.3175,1.3175,1.3175
2004-11-25 00:00:00,1.32466,1.32466,1.32466,1.32466
2004-11-26 00:00:00,1.3295,1.3295,1.3295,1.3295
2004-11-28 00:00:00,1.32785,1.32785,1.32785,1.32785
2004-11-29 00:00:00,1.32712,1.32712,1.32712,1.32712
2004-11-30 00:00:00,1.32952,1.32952,1.32952,1.32952
2004-12-01 00:00:00,1.33228,1.33228,1.33228,1.33228
2004-12-02 00:00:00,1.327,1.327,1.327,1.327
2004-12-03 00:00:00,1.3457,1.3457,1.3457,1.3457
2004-12-05 00:00:00,1.34475,1.34475,1.34475,1.34475
2004-12-06 00:00:00,1.34,1.34,1.34,1.34
2004-12-07 00:00:00,1.3428,1.3428,1.3428,1.3428
2004-12-08 00:00:00,1.33305,1.33305,1.33305,1.33305
2004-12-09 00:00:00,1.3317,1.3317,1.3317,1.3317
2004-12-10 00:00:00,1.3226,1.3226,1.3226,1.3226
2004-12-12 00:00:00,1.32125,1.32125,1.32125,1.32125
2004-12-13 00:00:00,1.3306,1.3306,1.3306,1.3306
2004-12-14 00:00:00,1.3303,1.3303,1.3303,1.3303
2004-12-15 00:00:00,1.34054,1.34054,1.34054,1.34054
2004-12-16 00:00:00,1.3246,1.3246,1.3246,1.3246
2004-12-17 00:00:00,1.3287,1.3287,1.3287,1.3287
2004-12-19 00:00:00,1.33325,1.33325,1.33325,1.33325
2004-12-20 00:00:00,1.3389,1.3389,1.3389,1.3389
2004-12-21 00:00:00,1.33731,1.33731,1.33731,1.33731
2004-12-22 00:00:00,1.33889,1.33889,1.33889,1.33889
2004-12-23 00:00:00,1.351,1.351,1.351,1.351
2004-12-24 00:00:00,1.35315,1.35315,1.35315,1.35315
2004-12-26 00:00:00,1.35335,1.35335,1.35335,1.35335
2004-12-27 00:00:00,1.36155,1.36155,1.36155,1.36155
2004-12-28 00:00:00,1.3608,1.3608,1.3608,1.3608
2004-12-29 00:00:00,1.3599,1.3599,1.3599,1.3599
2004-12-30 00:00:00,1.3642,1.3642,1.3642,1.3642
2004-12-31 00:00:00,1.3568,1.3568,1.3568,1.3568
2005-01-02 00:00:00,1.35525,1.356,1.357,1.3541
2005-01-03 00:00:00,1.3465,1.35535,1.35815,1.33855
2005-01-04 00:00:00,1.328,1.3465,1.3496,1.32488
2005-01-05 00:00:00,1.32608,1.3279,1.33028,1.32152
2005-01-06 00:00:00,1.31732,1.32608,1.32826,1.31562
2005-01-07 00:00:00,1.3054,1.31722,1.32508,1.30248
2005-01-09 00:00:00,1.3062,1.3052,1.3063,1.3049
2005-01-10 00:00:00,1.30732,1.306,1.31238,1.3052
2005-01-11 00:00:00,1.31068,1.30742,1.31718,1.30672
2005-01-12 00:00:00,1.32552,1.31078,1.32935,1.30832
2005-01-13 00:00:00,1.3226,1.32562,1.32668,1.31932
2005-01-14 00:00:00,1.3111,1.3224,1.3225,1.30576
2005-01-16 00:00:00,1.3105,1.3106,1.3108,1.3097
2005-01-17 00:00:00,1.30672,1.3105,1.3128,1.30612
2005-01-18 00:00:00,1.30188,1.30672,1.30748,1.29954
2005-01-19 00:00:00,1.30108,1.30178,1.31186,1.29636
2005-01-20 00:00:00,1.2964,1.30108,1.30235,1.29198
2005-01-21 00:00:00,1.3039,1.2963,1.30688,1.2934
2005-01-22 00:00:00,1.3037,1.3037,1.3037,1.3037
2005-01-23 00:00:00,1.3041,1.3042,1.3054,1.3037
2005-01-24 00:00:00,1.30602,1.3042,1.30998,1.30282
2005-01-25 00:00:00,1.29748,1.30602,1.30756,1.29438
2005-01-26 00:00:00,1.30714,1.29758,1.3109,1.2966
2005-01-27 00:00:00,1.30458,1.30724,1.31238,1.30124
2005-01-28 00:00:00,1.3037,1.30438,1.30798,1.29848
2005-01-30 00:00:00,1.3032,1.3029,1.3037,1.3029
2005-01-31 00:00:00,1.30386,1.3032,1.3058,1.29754
2005-02-01 00:00:00,1.30458,1.30386,1.30668,1.30014
2005-02-02 00:00:00,1.3027,1.30468,1.30938,1.30102
2005-02-03 00:00:00,1.2975,1.3028,1.3038,1.29414
2005-02-04 00:00:00,1.2869,1.2974,1.30435,1.2865
2005-02-05 00:00:00,1.275,1.2868,1.287,1.275
2005-02-06 00:00:00,1.286,1.28705,1.28735,1.2857
2005-02-07 00:00:00,1.27574,1.2861,1.28642,1.27332
2005-02-08 00:00:00,1.2762,1.27574,1.27976,1.27342
2005-02-09 00:00:00,1.28058,1.2762,1.28118,1.27402
2005-02-10 00:00:00,1.2875,1.28048,1.2905,1.2741
2005-02-11 00:00:00,1.2866,1.2875,1.2896,1.28472
2005-02-12 00:00:00,1.2866,1.2866,1.2866,1.2866
2005-02-13 00:00:00,1.2878,1.28725,1.2879,1.28675
2005-02-14 00:00:00,1.2976,1.2878,1.29898,1.2878
2005-02-15 00:00:00,1.30258,1.2976,1.3051,1.2955
2005-02-16 00:00:00,1.303,1.30258,1.30626,1.2962
2005-02-17 00:00:00,1.30724,1.303,1.30884,1.30138
2005-02-18 00:00:00,1.3072,1.30724,1.30818,1.30173
2005-02-20 00:00:00,1.3047,1.3068,1.30735,1.3046
2005-02-21 00:00:00,1.30678,1.3047,1.30788,1.30322
2005-02-22 00:00:00,1.32596,1.30678,1.32616,1.30556
2005-02-23 00:00:00,1.32154,1.32596,1.32732,1.3186
2005-02-24 00:00:00,1.31984,1.32154,1.32696,1.31768
2005-02-25 00:00:00,1.32453,1.31984,1.32483,1.3146
2005-02-26 00:00:00,1.32453,1.32453,1.32453,1.32453
2005-02-27 00:00:00,1.32413,1.32433,1.32433,1.32388
2005-02-28 00:00:00,1.32286,1.32413,1.3279,1.32226
2005-03-01 00:00:00,1.31884,1.32296,1.32324,1.31706
2005-03-02 00:00:00,1.31414,1.31884,1.31884,1.30894
2005-03-03 00:00:00,1.31108,1.31414,1.31638,1.30984
2005-03-04 00:00:00,1.3236,1.31108,1.32544,1.30911
2005-03-05 00:00:00,1.3236,1.3236,1.3236,1.3236
2005-03-06 00:00:00,1.3236,1.3237,1.3242,1.3232
2005-03-07 00:00:00,1.32142,1.3236,1.32468,1.31804
2005-03-08 00:00:00,1.33444,1.32152,1.3361,1.32082
2005-03-09 00:00:00,1.33926,1.33444,1.3423,1.33314
2005-03-10 00:00:00,1.342,1.33926,1.34538,1.33716
2005-03-11 00:00:00,1.3457,1.342,1.34806,1.33942
2005-03-13 00:00:00,1.3461,1.34625,1.34655,1.34455
2005-03-14 00:00:00,1.3369,1.3462,1.3478,1.33356
2005-03-15 00:00:00,1.33054,1.337,1.34104,1.32976
2005-03-16 00:00:00,1.34164,1.33054,1.3439,1.32924
2005-03-17 00:00:00,1.33784,1.34164,1.34214,1.33432
2005-03-18 00:00:00,1.3325,1.33784,1.33864,1.32652
2005-03-20 00:00:00,1.3313,1.33275,1.33275,1.3311
2005-03-21 00:00:00,1.31572,1.3313,1.3317,1.3142
2005-03-22 00:00:00,1.30872,1.31582,1.32231,1.30548
2005-03-23 00:00:00,1.2986,1.30882,1.30882,1.2963
2005-03-24 00:00:00,1.294,1.2986,1.30326,1.2936
2005-03-25 00:00:00,1.29575,1.294,1.29684,1.29296
2005-03-27 00:00:00,1.2963,1.2952,1.29635,1.2952
2005-03-28 00:00:00,1.28978,1.2963,1.2963,1.2858
2005-03-29 00:00:00,1.29218,1.28978,1.29572,1.2879
2005-03-30 00:00:00,1.29152,1.29208,1.29838,1.29122
2005-03-31 00:00:00,1.2963,1.29152,1.3018,1.29122
2005-04-01 00:00:00,1.2913,1.2963,1.30582,1.2871
2005-04-03 00:00:00,1.28935,1.29085,1.29085,1.28935
2005-04-03 23:00:00,1.28476,1.28935,1.29048,1.28186
2005-04-04 23:00:00,1.28696,1.28476,1.28774,1.28012
2005-04-05 23:00:00,1.2871,1.28686,1.29098,1.28398
2005-04-06 23:00:00,1.2856,1.2872,1.29392,1.2847
2005-04-07 23:00:00,1.2933,1.2856,1.2934,1.28092
2005-04-08 23:00:00,1.2933,1.2933,1.2933,1.2933
2005-04-09 23:00:00,1.29325,1.29235,1.29355,1.29195
2005-04-10 23:00:00,1.29732,1.29325,1.30036,1.2908
2005-04-11 23:00:00,1.29216,1.29722,1.30157,1.28636
2005-04-12 23:00:00,1.29138,1.29206,1.29542,1.28496
2005-04-13 23:00:00,1.28118,1.29148,1.29198,1.27666
2005-04-14 23:00:00,1.2922,1.28118,1.29398,1.27798
2005-04-16 23:00:00,1.29125,1.29105,1.29175,1.29045
2005-04-17 23:00:00,1.3024,1.2913,1.3044,1.28776
2005-04-18 23:00:00,1.30638,1.3024,1.3077,1.29828
2005-04-19 23:00:00,1.3086,1.30628,1.3103,1.29924
2005-04-20 23:00:00,1.3048,1.3086,1.3125,1.3026
2005-04-21 23:00:00,1.3065,1.305,1.3094,1.3022
2005-04-22 23:00:00,1.3064,1.3064,1.3064,1.3064
2005-04-23 23:00:00,1.30645,1.3067,1.30775,1.30635
2005-04-24 23:00:00,1.3007,1.30655,1.307,1.29554
2005-04-25 23:00:00,1.2985,1.3006,1.30144,1.29454
2005-04-26 23:00:00,1.2931,1.2986,1.2994,1.29054
2005-04-27 23:00:00,1.2893,1.2931,1.29425,1.2883
2005-04-28 23:00:00,1.2872,1.2892,1.29798,1.2854
2005-04-30 23:00:00,1.2862,1.2868,1.2868,1.2853
2005-05-01 23:00:00,1.2864,1.2862,1.28748,1.28377
2005-05-02 23:00:00,1.2872,1.2864,1.2916,1.2831
2005-05-03 23:00:00,1.2946,1.2872,1.2974,1.2868
2005-05-04 23:00:00,1.2957,1.2947,1.29892,1.2927
2005-05-05 23:00:00,1.2819,1.2958,1.29638,1.2811
2005-05-06 23:00:00,1.2819,1.2819,1.2819,1.2819
2005-05-07 23:00:00,1.28175,1.28165,1.28185,1.28125
2005-05-08 23:00:00,1.28418,1.28175,1.28468,1.279
2005-05-09 23:00:00,1.28802,1.28428,1.289,1.28168
2005-05-10 23:00:00,1.2816,1.28802,1.29122,1.27774
2005-05-11 23:00:00,1.2694,1.2815,1.2816,1.2685
2005-05-12 23:00:00,1.2633,1.2694,1.26966,1.261
2005-05-13 23:00:00,1.2633,1.2633,1.2633,1.2633
2005-05-14 23:00:00,1.2629,1.2626,1.2632,1.2607
2005-05-15 23:00:00,1.26414,1.263,1.26514,1.25815
2005-05-16 23:00:00,1.2606,1.26424,1.26638,1.2596
2005-05-17 23:00:00,1.2678,1.2606,1.2689,1.25856
2005-05-18 23:00:00,1.2644,1.2678,1.2691,1.2604
2005-05-19 23:00:00,1.2559,1.2644,1.26542,1.2536
2005-05-20 23:00:00,1.2557,1.2557,1.2557,1.2557
2005-05-21 23:00:00,1.25515,1.2554,1.257,1.2543
2005-05-22 23:00:00,1.25778,1.25515,1.25978,1.25362
2005-05-23 23:00:00,1.2584,1.25788,1.26272,1.25568
2005-05-24 23:00:00,1.26008,1.2584,1.26192,1.25518
2005-05-25 23:00:00,1.2514,1.26008,1.26136,1.2496
2005-05-26 23:00:00,1.2585,1.2514,1.2588,1.25072
2005-05-27 23:00:00,1.2585,1.2584,1.2585,1.2584
2005-05-28 23:00:00,1.2524,1.2583,1.2583,1.2509
2005-05-29 23:00:00,1.24758,1.2525,1.2546,1.24658
2005-05-30 23:00:00,1.23034,1.24758,1.24868,1.22964
2005-05-31 23:00:00,1.218,1.23034,1.23408,1.2161
2005-06-01 23:00:00,1.2266,1.218,1.2297,1.2179
2005-06-02 23:00:00,1.2236,1.2267,1.2341,1.2205
2005-06-03 23:00:00,1.2236,1.2236,1.2236,1.2236
2005-06-04 23:00:00,1.2225,1.2231,1.2237,1.2213
2005-06-05 23:00:00,1.22594,1.2225,1.22928,1.2217
2005-06-06 23:00:00,1.22848,1.22594,1.23148,1.2239
2005-06-07 23:00:00,1.22332,1.22858,1.23526,1.22064
2005-06-08 23:00:00,1.223,1.22332,1.2256,1.2178
2005-06-09 23:00:00,1.2119,1.2231,1.2248,1.2108
2005-06-10 23:00:00,1.21205,1.2118,1.21205,1.2118
2005-06-11 23:00:00,1.2111,1.21255,1.21255,1.2103
2005-06-12 23:00:00,1.21078,1.2111,1.2121,1.20292
2005-06-13 23:00:00,1.20318,1.21098,1.21518,1.20228
2005-06-14 23:00:00,1.21148,1.20338,1.21328,1.20172
2005-06-15 23:00:00,1.21076,1.21148,1.21692,1.20575
2005-06-16 23:00:00,1.2286,1.21076,1.2289,1.20916
2005-06-17 23:00:00,1.228,1.228,1.2285,1.228
2005-06-18 23:00:00,1.2222,1.2278,1.2285,1.2216
2005-06-19 23:00:00,1.21552,1.2222,1.22398,1.2126
2005-06-20 23:00:00,1.2182,1.21532,1.2186,1.2071
2005-06-21 23:00:00,1.2127,1.2183,1.2205,1.20986
2005-06-22 23:00:00,1.20382,1.2127,1.2144,1.20188
2005-06-23 23:00:00,1.2091,1.20382,1.2108,1.1983
2005-06-24 23:00:00,1.209,1.209,1.209,1.209
2005-06-25 23:00:00,1.20915,1.2088,1.20965,1.20815
2005-06-26 23:00:00,1.2162,1.20915,1.21858,1.2091
2005-06-27 23:00:00,1.2053,1.2162,1.2174,1.2051
2005-06-28 23:00:00,1.20692,1.2053,1.21118,1.20152
2005-06-29 23:00:00,1.2108,1.20692,1.21208,1.20438
2005-06-30 23:00:00,1.1958,1.2108,1.2108,1.1939
2005-07-02 23:00:00,1.19425,1.1957,1.19665,1.19385
2005-07-03 23:00:00,1.19007,1.19425,1.19492,1.18888
2005-07-04 23:00:00,1.1912,1.19017,1.19392,1.18692
2005-07-05 23:00:00,1.19328,1.1913,1.19538,1.18928
2005-07-06 23:00:00,1.19516,1.19328,1.20422,1.191
2005-07-07 23:00:00,1.1966,1.19526,1.19866,1.1874
2005-07-09 23:00:00,1.19705,1.1968,1.19765,1.19645
2005-07-10 23:00:00,1.20722,1.19705,1.2086,1.1958
2005-07-11 23:00:00,1.22416,1.20722,1.2255,1.2054
2005-07-12 23:00:00,1.20938,1.22416,1.22446,1.20726
2005-07-13 23:00:00,1.20842,1.20948,1.21242,1.20574
2005-07-14 23:00:00,1.2035,1.20842,1.21368,1.2023
2005-07-15 23:00:00,1.2035,1.2035,1.2035,1.2035
2005-07-16 23:00:00,1.20295,1.2036,1.20425,1.20295
2005-07-17 23:00:00,1.20502,1.20295,1.20892,1.20215
2005-07-18 23:00:00,1.20338,1.20522,1.20674,1.19538
2005-07-19 23:00:00,1.21392,1.20338,1.21865,1.1997
2005-07-20 23:00:00,1.21726,1.21402,1.2255,1.20989
2005-07-21 23:00:00,1.2065,1.21726,1.21888,1.20554
2005-07-23 23:00:00,1.2064,1.2068,1.2068,1.2062
2005-07-24 23:00:00,1.20598,1.2067,1.20872,1.20275
2005-07-25 23:00:00,1.20142,1.20598,1.2069,1.19818
2005-07-26 23:00:00,1.20656,1.20142,1.20838,1.1965
2005-07-27 23:00:00,1.21388,1.20656,1.21482,1.20368
2005-07-28 23:00:00,1.2122,1.21378,1.216,1.20762
2005-07-30 23:00:00,1.2123,1.2124,1.2134,1.2122
2005-07-31 23:00:00,1.21806,1.2123,1.22496,1.2119
2005-08-01 23:00:00,1.21902,1.21796,1.22536,1.21736
2005-08-02 23:00:00,1.23366,1.21912,1.23446,1.215
2005-08-03 23:00:00,1.23842,1.23366,1.24028,1.23006
2005-08-04 23:00:00,1.2359,1.23852,1.2397,1.23126
2005-08-05 23:00:00,1.2359,1.2359,1.2359,1.2359
2005-08-06 23:00:00,1.23465,1.236,1.23605,1.23455
2005-08-07 23:00:00,1.23528,1.2347,1.23896,1.2316
2005-08-08 23:00:00,1.2371,1.23528,1.2415,1.23312
2005-08-09 23:00:00,1.23816,1.2372,1.24256,1.2337
2005-08-10 23:00:00,1.24712,1.23816,1.24762,1.23776
2005-08-11 23:00:00,1.2443,1.24702,1.24866,1.2384
2005-08-12 23:00:00,1.244,1.2441,1.2441,1.244
2005-08-13 23:00:00,1.246,1.24455,1.2462,1.24385
2005-08-14 23:00:00,1.23682,1.2461,1.2463,1.23458
2005-08-15 23:00:00,1.23638,1.23682,1.23732,1.22962
2005-08-16 23:00:00,1.22722,1.23638,1.2368,1.22632
2005-08-17 23:00:00,1.2175,1.22722,1.22948,1.21588
2005-08-18 23:00:00,1.2153,1.21746,1.21942,1.21258
2005-08-19 23:00:00,1.2153,1.2153,1.2153,1.2153
2005-08-20 23:00:00,1.2166,1.2156,1.2178,1.2156
2005-08-21 23:00:00,1.22288,1.21655,1.22436,1.2157
2005-08-22 23:00:00,1.22356,1.22288,1.22555,1.2192
2005-08-23 23:00:00,1.2273,1.22356,1.228,1.21626
2005-08-24 23:00:00,1.2302,1.2273,1.23268,1.2257
2005-08-25 23:00:00,1.22897,1.2302,1.23424,1.22728
2005-08-26 23:00:00,1.22907,1.22927,1.22927,1.22907
2005-08-27 23:00:00,1.22978,1.22903,1.23018,1.22878
2005-08-28 23:00:00,1.2234,1.22983,1.2345,1.22166
2005-08-29 23:00:00,1.22208,1.2234,1.2239,1.21718
2005-08-30 23:00:00,1.23468,1.22208,1.23572,1.21888
2005-08-31 23:00:00,1.25016,1.23458,1.25268,1.23276
2005-09-01 23:00:00,1.2531,1.25036,1.25892,1.24666
2005-09-02 23:00:00,1.2531,1.2531,1.2531,1.2531
2005-09-03 23:00:00,1.25395,1.2534,1.25435,1.2533
2005-09-04 23:00:00,1.2543,1.25395,1.25846,1.25147
2005-09-05 23:00:00,1.2465,1.2542,1.2545,1.24442
2005-09-06 23:00:00,1.24162,1.2466,1.25358,1.2408
2005-09-07 23:00:00,1.2397,1.24162,1.24516,1.2384
2005-09-08 23:00:00,1.2409,1.2396,1.24594,1.23766
2005-09-09 23:00:00,1.2405,1.2406,1.2406,1.2405
2005-09-10 23:00:00,1.24075,1.2416,1.2426,1.24035
2005-09-11 23:00:00,1.2288,1.24035,1.2416,1.22716
2005-09-12 23:00:00,1.22664,1.2287,1.2318,1.22465
2005-09-13 23:00:00,1.22846,1.22674,1.23324,1.2257
2005-09-14 23:00:00,1.2223,1.22846,1.22896,1.21935
2005-09-15 23:00:00,1.2237,1.2223,1.23088,1.22016
2005-09-16 23:00:00,1.2236,1.2237,1.2237,1.2236
2005-09-17 23:00:00,1.2169,1.2235,1.2236,1.2151
2005-09-18 23:00:00,1.21412,1.2169,1.2176,1.21002
2005-09-19 23:00:00,1.21156,1.21402,1.21896,1.21116
2005-09-20 23:00:00,1.22136,1.21146,1.22392,1.2112
2005-09-21 23:00:00,1.2154,1.22136,1.2269,1.21328
2005-09-22 23:00:00,1.2039,1.2154,1.21712,1.2039
2005-09-23 23:00:00,1.2039,1.2039,1.2039,1.2039
2005-09-24 23:00:00,1.20275,1.20375,1.20405,1.2024
2005-09-25 23:00:00,1.2072,1.2026,1.20808,1.201
2005-09-26 23:00:00,1.20126,1.2072,1.2084,1.19796
2005-09-27 23:00:00,1.2037,1.20126,1.20556,1.1993
2005-09-28 23:00:00,1.2032,1.2037,1.20756,1.2007
2005-09-29 23:00:00,1.2027,1.2032,1.20902,1.19972
2005-09-30 23:00:00,1.2027,1.2027,1.2027,1.2027
2005-10-01 23:00:00,1.2025,1.2029,1.2037,1.20225
2005-10-02 23:00:00,1.19188,1.2025,1.2032,1.1903
2005-10-03 23:00:00,1.19176,1.19178,1.19476,1.1902
2005-10-04 23:00:00,1.1973,1.19186,1.19856,1.1915
2005-10-05 23:00:00,1.2179,1.1972,1.22038,1.1971
2005-10-06 23:00:00,1.2128,1.2179,1.219,1.20924
2005-10-07 23:00:00,1.2125,1.2129,1.2129,1.2125
2005-10-08 23:00:00,1.2115,1.2127,1.2128,1.21035
2005-10-09 23:00:00,1.20668,1.2115,1.21532,1.20412
2005-10-10 23:00:00,1.19934,1.20668,1.2072,1.1976
2005-10-11 23:00:00,1.2024,1.19934,1.20544,1.1954
2005-10-12 23:00:00,1.2026,1.2024,1.2041,1.19148
2005-10-13 23:00:00,1.2075,1.2026,1.2108,1.1978
2005-10-14 23:00:00,1.2081,1.2074,1.2081,1.2074
2005-10-15 23:00:00,1.2082,1.2084,1.2104,1.20725
2005-10-16 23:00:00,1.2024,1.2081,1.2121,1.20128
2005-10-17 23:00:00,1.1959,1.2025,1.2027,1.19162
2005-10-18 23:00:00,1.19916,1.1958,1.20036,1.18756
2005-10-19 23:00:00,1.2022,1.19926,1.2024,1.19488
2005-10-20 23:00:00,1.1953,1.2022,1.20776,1.193
2005-10-21 23:00:00,1.195,1.1953,1.1953,1.195
2005-10-22 23:00:00,1.19365,1.1953,1.1953,1.19295
2005-10-23 23:00:00,1.1985,1.19365,1.2021,1.19235
2005-10-24 23:00:00,1.21062,1.1985,1.2117,1.19362
2005-10-25 23:00:00,1.20692,1.21052,1.21364,1.20488
2005-10-26 23:00:00,1.21412,1.20692,1.21732,1.20442
2005-10-27 23:00:00,1.207,1.21412,1.21704,1.20498
2005-10-28 23:00:00,1.20689,1.20689,1.207,1.20689
2005-10-29 23:00:00,1.2061,1.20539,1.2068,1.20479
2005-10-31 00:00:00,1.19922,1.2061,1.20892,1.19688
2005-11-01 00:00:00,1.20184,1.19922,1.20314,1.19736
2005-11-02 00:00:00,1.20738,1.20184,1.20846,1.19888
2005-11-03 00:00:00,1.1945,1.20738,1.20822,1.1936
2005-11-04 00:00:00,1.18125,1.1945,1.19938,1.18035
2005-11-05 00:00:00,1.18115,1.18115,1.18115,1.18115
2005-11-06 00:00:00,1.1814,1.18115,1.1827,1.18085
2005-11-07 00:00:00,1.1805,1.1814,1.19776,1.1777
2005-11-08 00:00:00,1.17806,1.1805,1.1805,1.171
2005-11-09 00:00:00,1.1765,1.17806,1.1793,1.17182
2005-11-10 00:00:00,1.1687,1.1765,1.17977,1.1678
2005-11-11 00:00:00,1.1734,1.1686,1.1734,1.1671
